job_id,company_id,job_title,salary,required_skills,employment_type,work_model,years_experience_required,career_growth_index
JOB_1016,587,Frontend Developer,32000,"React, Vue, TypeScript, HTML/CSS",Full-time,Hybrid,4,Medium
JOB_1017,588,Frontend Developer,42000,"React, Vue, TypeScript, HTML/CSS",Full-time,On-site,4,Stable
JOB_1018,588,Frontend Developer,42000,"React, Vue, TypeScript, HTML/CSS",Full-time,On-site,1,High
JOB_1019,589,Product Manager,72000,"Agile, Scrum, Jira, Product Roadmap",Full-time,Hybrid,3,Stable
JOB_1020,589,Frontend Developer,32000,"React, Vue, TypeScript, HTML/CSS",Full-time,Hybrid,2,High
JOB_1021,590,DevOps Engineer,31000,"AWS, Docker, Kubernetes, CI/CD",Full-time,Hybrid,2,Stable
JOB_1022,591,Mobile Developer,35000,"Flutter, React Native, Swift, Kotlin",Full-time,Hybrid,3,Medium
JOB_1023,592,Backend Developer,43000,"Node.js, Python, Go, PostgreSQL",Full-time,On-site,4,Medium
JOB_1024,592,UX/UI Designer,44000,"Figma, Adobe XD, Wireframing, User Research",Full-time,On-site,1,High
JOB_1025,593,Full Stack Developer,48000,"React, Node.js, AWS, Docker",Full-time,Remote,5,Stable
JOB_1026,593,Full Stack Developer,45000,"React, Node.js, AWS, Docker",Full-time,Remote,1,Medium
JOB_1027,593,Product Manager,67000,"Agile, Scrum, Jira, Product Roadmap",Contract,On-site,5,Medium
JOB_1028,594,Frontend Developer,33000,"React, Vue, TypeScript, HTML/CSS",Full-time,On-site,3,Stable
JOB_1029,594,Mobile Developer,55000,"Flutter, React Native, Swift, Kotlin",Full-time,On-site,5,High
JOB_1030,595,Data Analyst,66000,"SQL, Python, Tableau, Excel",Full-time,On-site,2,Medium
JOB_1031,595,Data Analyst,42000,"SQL, Python, Tableau, Excel",Full-time,On-site,4,High
JOB_1032,595,Full Stack Developer,44000,"React, Node.js, AWS, Docker",Full-time,Hybrid,4,Medium
JOB_1033,596,UX/UI Designer,37000,"Figma, Adobe XD, Wireframing, User Research",Full-time,On-site,2,High
JOB_1034,597,UX/UI Designer,75000,"Figma, Adobe XD, Wireframing, User Research",Full-time,On-site,3,Medium
JOB_1035,597,Mobile Developer,47000,"Flutter, React Native, Swift, Kotlin",Full-time,Hybrid,3,Stable
JOB_1036,597,UX/UI Designer,61000,"Figma, Adobe XD, Wireframing, User Research",Contract,On-site,2,High
JOB_1037,598,Data Engineer,43000,"Python, Spark, Airflow, Snowflake",Full-time,Hybrid,1,High
JOB_1038,598,UX/UI Designer,60000,"Figma, Adobe XD, Wireframing, User Research",Full-time,Remote,1,Stable
JOB_1039,598,Product Manager,59000,"Agile, Scrum, Jira, Product Roadmap",Full-time,Hybrid,1,High
JOB_1040,599,Product Manager,32000,"Agile, Scrum, Jira, Product Roadmap",Full-time,Hybrid,4,Medium
JOB_1041,599,Frontend Developer,54000,"React, Vue, TypeScript, HTML/CSS",Full-time,Hybrid,4,High
JOB_1042,600,Data Engineer,74000,"Python, Spark, Airflow, Snowflake",Full-time,Remote,3,High
JOB_1043,600,DevOps Engineer,45000,"AWS, Docker, Kubernetes, CI/CD",Full-time,On-site,3,Stable
JOB_1044,600,Mobile Developer,41000,"Flutter, React Native, Swift, Kotlin",Full-time,On-site,1,Medium
JOB_1045,601,Backend Developer,38000,"Node.js, Python, Go, PostgreSQL",Full-time,Remote,3,Stable
JOB_1046,602,Full Stack Developer,55000,"React, Node.js, AWS, Docker",Full-time,On-site,2,Stable
JOB_1047,602,UX/UI Designer,31000,"Figma, Adobe XD, Wireframing, User Research",Full-time,Hybrid,5,Medium
JOB_1048,603,QA Engineer,60000,"Selenium, Cypress, Automated Testing, Jira",Full-time,Remote,2,Medium
JOB_1049,603,Mobile Developer,38000,"Flutter, React Native, Swift, Kotlin",Full-time,On-site,4,Medium
JOB_1050,603,Full Stack Developer,52000,"React, Node.js, AWS, Docker",Full-time,On-site,2,High
JOB_1051,604,Data Engineer,63000,"Python, Spark, Airflow, Snowflake",Full-time,On-site,5,Medium
JOB_1052,604,Frontend Developer,31000,"React, Vue, TypeScript, HTML/CSS",Contract,Hybrid,5,Medium
JOB_1053,604,Mobile Developer,91000,"Flutter, React Native, Swift, Kotlin",Full-time,Remote,3,High
JOB_1054,605,Backend Developer,77000,"Node.js, Python, Go, PostgreSQL",Full-time,On-site,4,High
JOB_1055,605,DevOps Engineer,61000,"AWS, Docker, Kubernetes, CI/CD",Full-time,Hybrid,1,High
JOB_1056,605,Mobile Developer,63000,"Flutter, React Native, Swift, Kotlin",Full-time,Hybrid,3,Stable
JOB_1057,606,Backend Developer,44000,"Node.js, Python, Go, PostgreSQL",Full-time,On-site,1,High
JOB_1058,606,UX/UI Designer,43000,"Figma, Adobe XD, Wireframing, User Research",Full-time,Hybrid,1,Medium
JOB_1059,607,Frontend Developer,46000,"React, Vue, TypeScript, HTML/CSS",Full-time,Hybrid,5,Medium
JOB_1060,608,Product Manager,96000,"Agile, Scrum, Jira, Product Roadmap",Full-time,On-site,5,Stable
JOB_1061,609,Data Engineer,45000,"Python, Spark, Airflow, Snowflake",Full-time,Hybrid,3,Medium
JOB_1062,609,UX/UI Designer,34000,"Figma, Adobe XD, Wireframing, User Research",Full-time,On-site,4,Stable
JOB_1063,610,Data Analyst,70000,"SQL, Python, Tableau, Excel",Full-time,On-site,3,Medium
JOB_1064,610,Mobile Developer,34000,"Flutter, React Native, Swift, Kotlin",Full-time,On-site,1,Medium
JOB_1065,610,Data Analyst,75000,"SQL, Python, Tableau, Excel",Full-time,On-site,1,High
JOB_1066,611,DevOps Engineer,47000,"AWS, Docker, Kubernetes, CI/CD",Full-time,Remote,4,Medium
JOB_1067,611,Data Analyst,69000,"SQL, Python, Tableau, Excel",Full-time,On-site,1,High
JOB_1068,612,DevOps Engineer,49000,"AWS, Docker, Kubernetes, CI/CD",Contract,On-site,2,Stable
JOB_1069,613,UX/UI Designer,35000,"Figma, Adobe XD, Wireframing, User Research",Full-time,Hybrid,3,High
JOB_1070,614,QA Engineer,33000,"Selenium, Cypress, Automated Testing, Jira",Full-time,On-site,3,Medium
JOB_1071,614,Data Engineer,40000,"Python, Spark, Airflow, Snowflake",Full-time,On-site,4,High
JOB_1072,614,Mobile Developer,41000,"Flutter, React Native, Swift, Kotlin",Full-time,On-site,4,High
JOB_1073,615,QA Engineer,36000,"Selenium, Cypress, Automated Testing, Jira",Full-time,Hybrid,4,Stable
JOB_1074,615,Mobile Developer,53000,"Flutter, React Native, Swift, Kotlin",Full-time,On-site,1,High
JOB_1075,616,Full Stack Developer,112000,"React, Node.js, AWS, Docker",Full-time,On-site,4,Stable
JOB_1076,617,Backend Developer,74000,"Node.js, Python, Go, PostgreSQL",Full-time,Hybrid,4,Stable
JOB_1077,617,UX/UI Designer,104000,"Figma, Adobe XD, Wireframing, User Research",Full-time,On-site,5,Stable
JOB_1078,618,Data Engineer,76000,"Python, Spark, Airflow, Snowflake",Full-time,Hybrid,5,Medium
JOB_1079,618,Frontend Developer,78000,"React, Vue, TypeScript, HTML/CSS",Full-time,On-site,2,Stable
JOB_1080,618,Data Engineer,52000,"Python, Spark, Airflow, Snowflake",Full-time,Hybrid,5,High
JOB_1081,619,Mobile Developer,47000,"Flutter, React Native, Swift, Kotlin",Full-time,On-site,2,Medium
JOB_1082,619,Full Stack Developer,39000,"React, Node.js, AWS, Docker",Contract,Hybrid,4,Medium
JOB_1083,619,DevOps Engineer,66000,"AWS, Docker, Kubernetes, CI/CD",Full-time,On-site,2,Medium
JOB_1084,620,Data Analyst,39000,"SQL, Python, Tableau, Excel",Full-time,Hybrid,5,High
JOB_1085,620,Product Manager,38000,"Agile, Scrum, Jira, Product Roadmap",Full-time,On-site,2,Medium
JOB_1086,621,Data Engineer,63000,"Python, Spark, Airflow, Snowflake",Full-time,Hybrid,1,Medium
JOB_1087,621,Data Analyst,77000,"SQL, Python, Tableau, Excel",Full-time,Hybrid,5,High
JOB_1088,621,Backend Developer,31000,"Node.js, Python, Go, PostgreSQL",Full-time,Hybrid,2,High
JOB_1089,622,Mobile Developer,31000,"Flutter, React Native, Swift, Kotlin",Full-time,Hybrid,3,Medium
JOB_1090,623,Backend Developer,33000,"Node.js, Python, Go, PostgreSQL",Full-time,Hybrid,4,Medium
JOB_1091,623,Backend Developer,64000,"Node.js, Python, Go, PostgreSQL",Full-time,On-site,4,Medium
JOB_1092,623,Data Engineer,79000,"Python, Spark, Airflow, Snowflake",Full-time,Hybrid,4,Medium
JOB_1093,624,Mobile Developer,55000,"Flutter, React Native, Swift, Kotlin",Full-time,On-site,1,High
JOB_1094,625,Backend Developer,92000,"Node.js, Python, Go, PostgreSQL",Full-time,Hybrid,1,High
JOB_1095,625,DevOps Engineer,54000,"AWS, Docker, Kubernetes, CI/CD",Full-time,Hybrid,1,Medium
JOB_1096,626,Data Analyst,51000,"SQL, Python, Tableau, Excel",Full-time,On-site,5,Stable
JOB_1097,626,Data Analyst,83000,"SQL, Python, Tableau, Excel",Full-time,On-site,1,Stable
JOB_1098,626,Data Engineer,58000,"Python, Spark, Airflow, Snowflake",Full-time,On-site,2,High
JOB_1099,628,DevOps Engineer,67000,"AWS, Docker, Kubernetes, CI/CD",Full-time,Hybrid,4,Medium
JOB_1100,628,UX/UI Designer,44000,"Figma, Adobe XD, Wireframing, User Research",Full-time,Hybrid,4,High
JOB_1101,628,QA Engineer,41000,"Selenium, Cypress, Automated Testing, Jira",Full-time,On-site,2,Stable
JOB_1102,629,Data Analyst,77000,"SQL, Python, Tableau, Excel",Full-time,Remote,4,Stable
JOB_1103,630,Frontend Developer,32000,"React, Vue, TypeScript, HTML/CSS",Full-time,On-site,1,Stable
JOB_1104,630,Full Stack Developer,37000,"React, Node.js, AWS, Docker",Contract,On-site,2,High
JOB_1105,630,Data Analyst,59000,"SQL, Python, Tableau, Excel",Full-time,Hybrid,2,Medium
JOB_1106,631,QA Engineer,31000,"Selenium, Cypress, Automated Testing, Jira",Full-time,On-site,5,Medium
JOB_1107,631,QA Engineer,30000,"Selenium, Cypress, Automated Testing, Jira",Full-time,On-site,1,Stable
JOB_1108,631,UX/UI Designer,36000,"Figma, Adobe XD, Wireframing, User Research",Contract,On-site,3,Stable
JOB_1109,632,DevOps Engineer,53000,"AWS, Docker, Kubernetes, CI/CD",Contract,Hybrid,5,Medium
JOB_1110,632,Full Stack Developer,76000,"React, Node.js, AWS, Docker",Full-time,Hybrid,5,High
JOB_1111,632,Frontend Developer,49000,"React, Vue, TypeScript, HTML/CSS",Full-time,Hybrid,1,Stable
JOB_1112,633,Full Stack Developer,32000,"React, Node.js, AWS, Docker",Full-time,On-site,5,Medium
JOB_1113,634,Data Analyst,54000,"SQL, Python, Tableau, Excel",Full-time,On-site,1,Stable
JOB_1114,635,DevOps Engineer,40000,"AWS, Docker, Kubernetes, CI/CD",Full-time,On-site,4,Medium
JOB_1115,635,QA Engineer,49000,"Selenium, Cypress, Automated Testing, Jira",Full-time,Hybrid,3,Medium
JOB_1116,635,DevOps Engineer,37000,"AWS, Docker, Kubernetes, CI/CD",Full-time,Hybrid,1,Stable
JOB_1117,636,Mobile Developer,40000,"Flutter, React Native, Swift, Kotlin",Full-time,On-site,3,Medium
JOB_1118,636,QA Engineer,48000,"Selenium, Cypress, Automated Testing, Jira",Full-time,Hybrid,2,Medium
JOB_1119,637,UX/UI Designer,39000,"Figma, Adobe XD, Wireframing, User Research",Full-time,Hybrid,3,High
JOB_1120,637,DevOps Engineer,69000,"AWS, Docker, Kubernetes, CI/CD",Full-time,On-site,2,Medium
JOB_1121,637,Data Analyst,39000,"SQL, Python, Tableau, Excel",Full-time,On-site,3,Stable
JOB_1122,638,Product Manager,70000,"Agile, Scrum, Jira, Product Roadmap",Full-time,Hybrid,1,Medium
JOB_1123,638,Product Manager,36000,"Agile, Scrum, Jira, Product Roadmap",Full-time,On-site,1,Stable
JOB_1124,638,QA Engineer,56000,"Selenium, Cypress, Automated Testing, Jira",Full-time,Hybrid,5,Medium
JOB_1125,639,Full Stack Developer,104000,"React, Node.js, AWS, Docker",Contract,Hybrid,2,Medium
JOB_1126,639,QA Engineer,72000,"Selenium, Cypress, Automated Testing, Jira",Full-time,Hybrid,4,Stable
JOB_1127,639,DevOps Engineer,67000,"AWS, Docker, Kubernetes, CI/CD",Full-time,On-site,2,High
JOB_1128,640,DevOps Engineer,63000,"AWS, Docker, Kubernetes, CI/CD",Full-time,On-site,2,High
JOB_1129,640,QA Engineer,48000,"Selenium, Cypress, Automated Testing, Jira",Full-time,Hybrid,4,Medium
JOB_1130,641,Full Stack Developer,67000,"React, Node.js, AWS, Docker",Full-time,Hybrid,5,Medium
JOB_1131,641,Data Analyst,44000,"SQL, Python, Tableau, Excel",Full-time,Hybrid,2,Stable
JOB_1132,642,Full Stack Developer,44000,"React, Node.js, AWS, Docker",Full-time,On-site,2,High
JOB_1133,644,Data Analyst,39000,"SQL, Python, Tableau, Excel",Full-time,Hybrid,1,Medium
JOB_1134,644,Frontend Developer,90000,"React, Vue, TypeScript, HTML/CSS",Full-time,On-site,5,Medium
JOB_1135,651,Backend Developer,49000,"Node.js, Python, Go, PostgreSQL",Full-time,Hybrid,4,Medium
JOB_1136,651,Data Engineer,54000,"Python, Spark, Airflow, Snowflake",Full-time,On-site,2,Medium
JOB_1137,651,DevOps Engineer,30000,"AWS, Docker, Kubernetes, CI/CD",Full-time,On-site,2,Medium
JOB_1138,652,QA Engineer,37000,"Selenium, Cypress, Automated Testing, Jira",Full-time,On-site,3,High
JOB_1139,652,Full Stack Developer,49000,"React, Node.js, AWS, Docker",Full-time,On-site,2,Stable
JOB_1140,653,QA Engineer,45000,"Selenium, Cypress, Automated Testing, Jira",Full-time,Hybrid,5,High
JOB_1141,653,Data Analyst,57000,"SQL, Python, Tableau, Excel",Contract,Hybrid,3,Medium
JOB_1142,653,Mobile Developer,38000,"Flutter, React Native, Swift, Kotlin",Full-time,Hybrid,5,Medium
JOB_1143,654,DevOps Engineer,41000,"AWS, Docker, Kubernetes, CI/CD",Contract,On-site,3,Medium
JOB_1144,654,Data Analyst,71000,"SQL, Python, Tableau, Excel",Full-time,On-site,3,Stable
JOB_1145,655,Frontend Developer,42000,"React, Vue, TypeScript, HTML/CSS",Full-time,On-site,2,Medium
JOB_1146,656,Full Stack Developer,80000,"React, Node.js, AWS, Docker",Contract,On-site,1,Stable
JOB_1147,656,QA Engineer,60000,"Selenium, Cypress, Automated Testing, Jira",Full-time,On-site,5,Stable
JOB_1148,657,UX/UI Designer,101000,"Figma, Adobe XD, Wireframing, User Research",Full-time,Hybrid,5,High
JOB_1149,657,Frontend Developer,71000,"React, Vue, TypeScript, HTML/CSS",Full-time,On-site,1,High
JOB_1150,658,Data Engineer,47000,"Python, Spark, Airflow, Snowflake",Full-time,Hybrid,3,High
JOB_1151,658,Backend Developer,34000,"Node.js, Python, Go, PostgreSQL",Contract,Hybrid,4,High
JOB_1152,658,Mobile Developer,47000,"Flutter, React Native, Swift, Kotlin",Full-time,Remote,2,High
JOB_1153,659,Product Manager,62000,"Agile, Scrum, Jira, Product Roadmap",Contract,Hybrid,2,High
JOB_1154,659,Mobile Developer,75000,"Flutter, React Native, Swift, Kotlin",Full-time,On-site,3,Stable
JOB_1155,660,UX/UI Designer,78000,"Figma, Adobe XD, Wireframing, User Research",Full-time,Hybrid,3,High
JOB_1156,660,Frontend Developer,63000,"React, Vue, TypeScript, HTML/CSS",Full-time,Hybrid,5,Medium
JOB_1157,660,Data Engineer,60000,"Python, Spark, Airflow, Snowflake",Full-time,Remote,5,Medium
JOB_1158,661,Mobile Developer,76000,"Flutter, React Native, Swift, Kotlin",Full-time,On-site,2,Medium
JOB_1159,661,Full Stack Developer,44000,"React, Node.js, AWS, Docker",Full-time,On-site,1,High
JOB_1160,661,DevOps Engineer,69000,"AWS, Docker, Kubernetes, CI/CD",Contract,On-site,4,Medium
JOB_1161,662,Mobile Developer,33000,"Flutter, React Native, Swift, Kotlin",Full-time,Remote,2,Medium
JOB_1162,662,Full Stack Developer,45000,"React, Node.js, AWS, Docker",Full-time,Hybrid,4,High
JOB_1163,662,QA Engineer,63000,"Selenium, Cypress, Automated Testing, Jira",Full-time,Hybrid,3,High
JOB_1164,663,UX/UI Designer,38000,"Figma, Adobe XD, Wireframing, User Research",Contract,On-site,5,High
JOB_1165,663,Frontend Developer,51000,"React, Vue, TypeScript, HTML/CSS",Full-time,Hybrid,2,Medium
JOB_1166,663,Product Manager,47000,"Agile, Scrum, Jira, Product Roadmap",Full-time,Hybrid,3,Medium
JOB_1167,664,Mobile Developer,64000,"Flutter, React Native, Swift, Kotlin",Full-time,Hybrid,2,Medium
JOB_1168,665,UX/UI Designer,85000,"Figma, Adobe XD, Wireframing, User Research",Contract,Hybrid,2,Medium
JOB_1169,666,Backend Developer,75000,"Node.js, Python, Go, PostgreSQL",Full-time,Hybrid,3,Medium
JOB_1170,666,Product Manager,44000,"Agile, Scrum, Jira, Product Roadmap",Full-time,Remote,1,Medium
JOB_1171,667,Data Analyst,31000,"SQL, Python, Tableau, Excel",Full-time,On-site,5,Stable
JOB_1172,668,Product Manager,74000,"Agile, Scrum, Jira, Product Roadmap",Full-time,On-site,5,Medium
JOB_1173,668,Data Engineer,47000,"Python, Spark, Airflow, Snowflake",Full-time,On-site,4,Stable
JOB_1174,669,Mobile Developer,68000,"Flutter, React Native, Swift, Kotlin",Full-time,On-site,3,High
JOB_1175,669,Backend Developer,73000,"Node.js, Python, Go, PostgreSQL",Full-time,Hybrid,2,High
JOB_1176,670,UX/UI Designer,43000,"Figma, Adobe XD, Wireframing, User Research",Contract,On-site,4,High
JOB_1177,670,Product Manager,48000,"Agile, Scrum, Jira, Product Roadmap",Full-time,Hybrid,2,High
JOB_1178,670,DevOps Engineer,48000,"AWS, Docker, Kubernetes, CI/CD",Full-time,On-site,3,High
JOB_1179,671,Frontend Developer,77000,"React, Vue, TypeScript, HTML/CSS",Full-time,On-site,2,High
JOB_1180,671,Frontend Developer,115000,"React, Vue, TypeScript, HTML/CSS",Full-time,Remote,1,High
JOB_1181,671,Full Stack Developer,35000,"React, Node.js, AWS, Docker",Full-time,On-site,5,High
JOB_1182,672,DevOps Engineer,45000,"AWS, Docker, Kubernetes, CI/CD",Full-time,Remote,1,Medium
JOB_1183,672,Product Manager,50000,"Agile, Scrum, Jira, Product Roadmap",Full-time,Hybrid,1,Medium
JOB_1184,672,Data Engineer,81000,"Python, Spark, Airflow, Snowflake",Full-time,Hybrid,3,Stable
JOB_1185,673,UX/UI Designer,42000,"Figma, Adobe XD, Wireframing, User Research",Full-time,On-site,5,Stable
JOB_1186,673,UX/UI Designer,50000,"Figma, Adobe XD, Wireframing, User Research",Full-time,Hybrid,1,High
JOB_1187,673,UX/UI Designer,41000,"Figma, Adobe XD, Wireframing, User Research",Full-time,Hybrid,5,Medium
JOB_1188,674,Product Manager,36000,"Agile, Scrum, Jira, Product Roadmap",Full-time,On-site,1,High
JOB_1189,674,Data Analyst,77000,"SQL, Python, Tableau, Excel",Full-time,Hybrid,5,Medium
JOB_1190,674,QA Engineer,76000,"Selenium, Cypress, Automated Testing, Jira",Full-time,On-site,5,High
JOB_1191,675,Frontend Developer,34000,"React, Vue, TypeScript, HTML/CSS",Contract,Hybrid,4,High
JOB_1192,676,QA Engineer,47000,"Selenium, Cypress, Automated Testing, Jira",Full-time,Hybrid,5,Medium
JOB_1193,677,QA Engineer,35000,"Selenium, Cypress, Automated Testing, Jira",Full-time,Hybrid,4,High
JOB_1194,677,Backend Developer,115000,"Node.js, Python, Go, PostgreSQL",Full-time,Hybrid,2,Medium
JOB_1195,677,Full Stack Developer,67000,"React, Node.js, AWS, Docker",Full-time,Remote,5,Medium
JOB_1196,678,Full Stack Developer,54000,"React, Node.js, AWS, Docker",Full-time,On-site,5,Stable
JOB_1197,679,Backend Developer,52000,"Node.js, Python, Go, PostgreSQL",Full-time,On-site,1,High
JOB_1198,680,Full Stack Developer,72000,"React, Node.js, AWS, Docker",Contract,On-site,5,High
JOB_1199,680,Frontend Developer,30000,"React, Vue, TypeScript, HTML/CSS",Full-time,Remote,4,Stable
JOB_1200,680,Product Manager,31000,"Agile, Scrum, Jira, Product Roadmap",Full-time,On-site,4,Stable
JOB_1201,681,DevOps Engineer,56000,"AWS, Docker, Kubernetes, CI/CD",Full-time,Remote,2,High
JOB_1202,682,UX/UI Designer,60000,"Figma, Adobe XD, Wireframing, User Research",Full-time,On-site,3,Medium
JOB_1203,682,Data Analyst,74000,"SQL, Python, Tableau, Excel",Full-time,On-site,2,Stable
JOB_1204,682,QA Engineer,54000,"Selenium, Cypress, Automated Testing, Jira",Full-time,On-site,1,Stable
JOB_1205,683,QA Engineer,46000,"Selenium, Cypress, Automated Testing, Jira",Full-time,On-site,2,High
JOB_1206,684,QA Engineer,73000,"Selenium, Cypress, Automated Testing, Jira",Full-time,Remote,2,Stable
JOB_1207,684,Backend Developer,79000,"Node.js, Python, Go, PostgreSQL",Contract,Hybrid,3,High
JOB_1208,684,Mobile Developer,79000,"Flutter, React Native, Swift, Kotlin",Full-time,Hybrid,3,Stable
JOB_1209,685,QA Engineer,40000,"Selenium, Cypress, Automated Testing, Jira",Full-time,On-site,3,Medium
JOB_1210,685,Mobile Developer,74000,"Flutter, React Native, Swift, Kotlin",Full-time,On-site,2,High
JOB_1211,685,Data Engineer,38000,"Python, Spark, Airflow, Snowflake",Full-time,Hybrid,1,Medium
JOB_1212,686,DevOps Engineer,36000,"AWS, Docker, Kubernetes, CI/CD",Contract,Hybrid,1,High
JOB_1213,686,UX/UI Designer,43000,"Figma, Adobe XD, Wireframing, User Research",Full-time,Hybrid,4,Stable
JOB_1214,687,UX/UI Designer,47000,"Figma, Adobe XD, Wireframing, User Research",Full-time,Hybrid,3,High
JOB_1215,688,Frontend Developer,42000,"React, Vue, TypeScript, HTML/CSS",Full-time,Hybrid,1,High
JOB_1216,688,Mobile Developer,53000,"Flutter, React Native, Swift, Kotlin",Full-time,Hybrid,3,Stable
JOB_1217,688,Backend Developer,49000,"Node.js, Python, Go, PostgreSQL",Full-time,Hybrid,2,Stable
JOB_1218,689,DevOps Engineer,48000,"AWS, Docker, Kubernetes, CI/CD",Full-time,Hybrid,4,Medium
JOB_1219,689,Product Manager,65000,"Agile, Scrum, Jira, Product Roadmap",Full-time,On-site,3,High
JOB_1220,689,UX/UI Designer,64000,"Figma, Adobe XD, Wireframing, User Research",Full-time,On-site,5,Medium
JOB_1221,690,Data Analyst,48000,"SQL, Python, Tableau, Excel",Full-time,On-site,4,Stable
JOB_1222,690,DevOps Engineer,37000,"AWS, Docker, Kubernetes, CI/CD",Full-time,Hybrid,3,Stable
JOB_1223,691,Mobile Developer,63000,"Flutter, React Native, Swift, Kotlin",Contract,Hybrid,2,Medium
JOB_1224,691,Mobile Developer,75000,"Flutter, React Native, Swift, Kotlin",Contract,On-site,4,Medium
JOB_1225,691,Backend Developer,109000,"Node.js, Python, Go, PostgreSQL",Full-time,Hybrid,2,High
JOB_1226,692,Frontend Developer,61000,"React, Vue, TypeScript, HTML/CSS",Full-time,Remote,5,Medium
JOB_1227,692,Full Stack Developer,32000,"React, Node.js, AWS, Docker",Full-time,Remote,3,Medium
JOB_1228,692,Full Stack Developer,101000,"React, Node.js, AWS, Docker",Full-time,On-site,2,Medium
JOB_1229,693,Product Manager,66000,"Agile, Scrum, Jira, Product Roadmap",Full-time,On-site,1,Medium
JOB_1230,693,UX/UI Designer,30000,"Figma, Adobe XD, Wireframing, User Research",Full-time,Hybrid,1,Medium
JOB_1231,693,Product Manager,54000,"Agile, Scrum, Jira, Product Roadmap",Full-time,On-site,3,Stable
JOB_1232,694,DevOps Engineer,36000,"AWS, Docker, Kubernetes, CI/CD",Full-time,Hybrid,5,Medium
JOB_1233,694,DevOps Engineer,38000,"AWS, Docker, Kubernetes, CI/CD",Full-time,Hybrid,3,High
JOB_1234,694,Mobile Developer,68000,"Flutter, React Native, Swift, Kotlin",Full-time,Hybrid,1,Stable
JOB_1235,695,QA Engineer,46000,"Selenium, Cypress, Automated Testing, Jira",Full-time,On-site,3,High
JOB_1236,696,Full Stack Developer,80000,"React, Node.js, AWS, Docker",Full-time,Hybrid,2,Stable
JOB_1237,697,Frontend Developer,49000,"React, Vue, TypeScript, HTML/CSS",Full-time,On-site,3,High
JOB_1238,697,Backend Developer,47000,"Node.js, Python, Go, PostgreSQL",Full-time,On-site,4,High
JOB_1239,698,Backend Developer,58000,"Node.js, Python, Go, PostgreSQL",Full-time,On-site,2,Stable
JOB_1240,698,QA Engineer,37000,"Selenium, Cypress, Automated Testing, Jira",Full-time,On-site,1,Medium
JOB_1241,699,Data Analyst,51000,"SQL, Python, Tableau, Excel",Full-time,Hybrid,1,Medium
JOB_1242,699,QA Engineer,47000,"Selenium, Cypress, Automated Testing, Jira",Full-time,On-site,5,High
JOB_1243,700,UX/UI Designer,79000,"Figma, Adobe XD, Wireframing, User Research",Full-time,On-site,5,High
JOB_1244,701,Product Manager,31000,"Agile, Scrum, Jira, Product Roadmap",Full-time,Hybrid,1,Medium
JOB_1245,701,QA Engineer,79000,"Selenium, Cypress, Automated Testing, Jira",Full-time,Remote,3,Stable
JOB_1246,702,Data Engineer,55000,"Python, Spark, Airflow, Snowflake",Full-time,Hybrid,1,Stable
JOB_1247,703,Frontend Developer,45000,"React, Vue, TypeScript, HTML/CSS",Full-time,Hybrid,2,Stable
JOB_1248,703,Backend Developer,119000,"Node.js, Python, Go, PostgreSQL",Full-time,On-site,3,Medium
JOB_1249,704,Frontend Developer,85000,"React, Vue, TypeScript, HTML/CSS",Full-time,On-site,2,Stable
JOB_1250,704,Full Stack Developer,37000,"React, Node.js, AWS, Docker",Full-time,Hybrid,1,Stable
JOB_1251,705,QA Engineer,40000,"Selenium, Cypress, Automated Testing, Jira",Contract,On-site,3,Medium
JOB_1252,705,DevOps Engineer,73000,"AWS, Docker, Kubernetes, CI/CD",Full-time,On-site,3,Medium
JOB_1253,706,Frontend Developer,51000,"React, Vue, TypeScript, HTML/CSS",Full-time,Hybrid,4,Stable
JOB_1254,706,Frontend Developer,33000,"React, Vue, TypeScript, HTML/CSS",Full-time,Hybrid,3,Stable
JOB_1255,706,Frontend Developer,59000,"React, Vue, TypeScript, HTML/CSS",Full-time,On-site,3,Stable
JOB_1256,707,Backend Developer,39000,"Node.js, Python, Go, PostgreSQL",Full-time,Remote,3,High
JOB_1257,707,Frontend Developer,47000,"React, Vue, TypeScript, HTML/CSS",Full-time,On-site,4,Medium
JOB_1258,708,Data Engineer,79000,"Python, Spark, Airflow, Snowflake",Full-time,On-site,1,Stable
JOB_1259,709,Backend Developer,69000,"Node.js, Python, Go, PostgreSQL",Full-time,On-site,3,High
JOB_1260,709,Backend Developer,32000,"Node.js, Python, Go, PostgreSQL",Full-time,On-site,4,Medium
JOB_1261,709,Backend Developer,120000,"Node.js, Python, Go, PostgreSQL",Full-time,On-site,1,Medium
JOB_1262,710,Frontend Developer,67000,"React, Vue, TypeScript, HTML/CSS",Contract,Hybrid,5,Medium
JOB_1263,710,Data Engineer,59000,"Python, Spark, Airflow, Snowflake",Full-time,On-site,1,Medium
JOB_1264,711,Full Stack Developer,35000,"React, Node.js, AWS, Docker",Full-time,Hybrid,2,Medium
JOB_1265,711,Product Manager,37000,"Agile, Scrum, Jira, Product Roadmap",Full-time,Hybrid,2,High
JOB_1266,712,Frontend Developer,44000,"React, Vue, TypeScript, HTML/CSS",Full-time,On-site,5,High
JOB_1267,713,QA Engineer,32000,"Selenium, Cypress, Automated Testing, Jira",Full-time,Hybrid,2,High
JOB_1268,713,DevOps Engineer,109000,"AWS, Docker, Kubernetes, CI/CD",Full-time,On-site,3,High
